Player Name,Team,Position,Pts,GS,A,CS,B,BPS,PPG,MP,Cost,TSB,GC,OG,PS,PM,Season
Klavan,LIV,DEF,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2018
Bravo,MCI,GKP,0,0,0,0,0,0,0,0,£4.8,0.1%,0,0,0,0,2018
Diaz,MCI,MID,0,0,0,0,0,0,0,0,£4.7,0%,0,0,0,0,2018
Romero,MUN,GKP,0,0,0,0,0,0,0,0,£4.9,0.1%,0,0,0,0,2018
Blind,MUN,DEF,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Elliot,NEW,GKP,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Darlow,NEW,GKP,0,0,0,0,0,0,0,0,£4.4,0.1%,0,0,0,0,2018
Mbemba,NEW,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Merino,NEW,MID,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Gayle,NEW,FWD,0,0,0,0,0,0,0,0,£6,0.1%,0,0,0,0,2018
McQueen,SOU,DEF,0,0,0,0,0,0,0,0,£4,0.4%,0,0,0,0,2018
Boufal,SOU,MID,0,0,0,0,0,0,0,0,£5.5,0%,0,0,0,0,2018
Carrillo,SOU,FWD,0,0,0,0,0,0,0,0,£5.5,0%,0,0,0,0,2018
Gomes,WAT,GKP,0,0,0,0,0,0,0,0,£4.2,0.3%,0,0,0,0,2018
Dahlberg,WAT,GKP,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Kaboul,WAT,DEF,0,0,0,0,0,0,0,0,£4.2,0.1%,0,0,0,0,2018
Zeegelaar,WAT,DEF,0,0,0,0,0,0,0,0,£4.2,0%,0,0,0,0,2018
Sinclair,WAT,FWD,0,0,0,0,0,0,0,0,£4.4,0.4%,0,0,0,0,2018
Adrián,WHU,GKP,0,0,0,0,0,0,0,0,£4.2,0.3%,0,0,0,0,2018
Reid,WHU,DEF,0,0,0,0,0,0,0,0,£4.4,0%,0,0,0,0,2018
Byram,WHU,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Oxford,WHU,DEF,0,0,0,0,0,0,0,0,£4.2,0.1%,0,0,0,0,2018
Fernandes,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2018
Hugill,WHU,FWD,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Douglas,WOL,DEF,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Batth,WOL,DEF,0,0,0,0,0,0,0,0,£4,0.6%,0,0,0,0,2018
Miranda,WOL,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Enobakhare,WOL,MID,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Steele,BHA,GKP,0,0,0,0,0,0,0,0,£3.9,1.3%,0,0,0,0,2018
Jach,CRY,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Mir,WOL,FWD,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Ward,LEI,GKP,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Mirallas,EVE,MID,0,0,0,0,0,0,0,0,£5.5,0%,0,0,0,0,2018
Sandro,EVE,FWD,0,0,0,0,0,0,0,0,£5.4,0.1%,0,0,0,0,2018
Kaikai,CRY,MID,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Lindegaard,BUR,GKP,0,0,0,0,0,0,0,0,£4.3,0.1%,0,0,0,0,2018
Abraham,CHE,FWD,0,0,0,0,0,0,0,0,£5.4,0.1%,0,0,0,0,2018
Benkovic,LEI,DEF,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Grant,MUN,GKP,0,0,0,0,0,0,0,0,£4.8,0%,0,0,0,0,2018
Hause,WOL,DEF,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2018
Dowell,EVE,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Muric,MCI,GKP,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Sterry,NEW,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Browning,EVE,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Schofield,HUD,GKP,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Brian Murphy,CAR,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2018
Whiteman,TOT,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2018
Steven Sessegnon,FUL,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Martínez,ARS,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2018
Smith-Rowe,ARS,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Medley,ARS,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Powell,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Coventry,WHU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Gyokeres,BHA,FWD,0,0,0,0,0,0,0,0,£4.5,0.1%,0,0,0,0,2018
Woodman,NEW,GKP,0,0,0,0,0,0,0,0,£4,0.2%,0,0,0,0,2018
Peñaranda,WAT,FWD,0,0,0,0,0,0,0,0,£5,0%,0,0,0,0,2018
Giles,WOL,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Knight,LEI,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
White,BHA,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Eyoma,TOT,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Koiki,BUR,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Sanders,BHA,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Tupper,CRY,GKP,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Roberts,NEW,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Sterling,TOT,FWD,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Burn,BHA,DEF,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Benson,BUR,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Perri,CRY,GKP,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Jones,SOU,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
John,WOL,DEF,0,0,0,0,0,0,0,0,£4,0.1%,0,0,0,0,2018
Jones,LIV,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Taylor,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Sandler,MCI,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Woods,CRY,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Holland,WHU,MID,0,0,0,0,0,0,0,0,£4,0.5%,0,0,0,0,2018
Marsh,TOT,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Ofoborh,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Driscoll-Glennon,BUR,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Molumby,BHA,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Tavares,CRY,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Butcher,BOU,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
De La Torre,FUL,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Watts,NEW,MID,0,0,0,0,0,0,0,0,£4.5,0%,0,0,0,0,2018
Cass,NEW,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
Guehi,CHE,DEF,0,0,0,0,0,0,0,0,£4,0%,0,0,0,0,2018
